Day fraction since midnight on 5/7/2018,Time (sec),Time (min),Source Pressure (Pa),Turbidity Effluent (),Turbidimeter Influent (),BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.63000982,5520.007872,92.0001312,30572.41016,1.26,10.812,0.99999947,0.14210526,0.80305263
0.63006769,5525.00784,92.083464,30554.14844,1.26,12.73,0.99999947,0.14210526,0.80305263
0.63012556,5530.007808,92.1667968,30592.36328,1.26,11.202,0.99999947,0.14210526,0.80305263
0.63018342,5535.006912,92.2501152,30571.95508,1.26,10.804,0.99999947,0.14210526,0.80305263
0.63024131,5540.008608,92.3334768,30566.23438,1.26,10.895,0.99999947,0.14210526,0.80305263
0.63029918,5545.008576,92.4168096,30601.76563,1.26,11.054,0.99999947,0.14210526,0.80305263
0.63035705,5550.008544,92.5001424,30597.20703,1.26,10.758,0.99999947,0.14210526,0.80305263
0.63041494,5555.01024,92.583504,30616.33789,1.26,8.8947,0.99999947,0.14210526,0.80305263
0.63047278,5560.007616,92.6667936,30630.50586,1.26,9.1299,0.99999947,0.14210526,0.80305263
0.63053067,5565.009312,92.7501552,30615.76563,1.26,9.4656,0.99999947,0.14210526,0.80305263
0.63058853,5570.008416,92.8334736,30614.64453,1.26,10.186,0.99999947,0.14210526,0.80305263
0.63064639,5575.00752,92.916792,30640.98438,1.26,10.415,0.99999947,0.14210526,0.80305263
0.63070422,5580.004032,93.0000672,30643.79492,1.26,10.501,0.99999947,0.14210526,0.80305263
0.63076213,5585.007456,93.0834576,30674.23047,1.26,10.382,0.99999947,0.14210526,0.80305263
0.63082001,5590.008288,93.1668048,30641.86719,1.26,9.9786,0.99999947,0.14210526,0.80305263
0.63087788,5595.008256,93.2501376,30665.20898,1.26,9.8909,0.99999947,0.14210526,0.80305263
0.63093577,5600.009952,93.3334992,30666.70313,1.26,9.4837,0.99999947,0.14210526,0.80305263
0.63099361,5605.007328,93.4167888,30664.97266,1.26,9.8858,0.99999947,0.14210526,0.80305263
0.63105148,5610.007296,93.5001216,30679.57813,1.26,10.115,0.99999947,0.14210526,0.80305263
0.63110935,5615.007264,93.5834544,30707.2207,1.26,9.9467,0.99999947,0.14210526,0.80305263
0.63116724,5620.00896,93.666816,30720.51758,1.26,10.754,0.99999947,0.14210526,0.80305263
0.6312251,5625.008064,93.7501344,30688.35742,1.26,10.273,0.99999947,0.14210526,0.80305263
0.63128299,5630.00976,93.833496,30718.64453,1.27,10.1,0.99999947,0.14210526,0.80305263
0.63134084,5635.008,93.9168,30720.66797,1.27,9.7906,0.99999947,0.14210526,0.80305263
0.63139872,5640.008832,94.0001472,30717.46484,1.27,10.034,0.99999947,0.14210526,0.80305263
0.63145659,5645.0088,94.08348,30729.50391,1.27,9.8549,0.99999947,0.14210526,0.80305263
0.63151446,5650.008768,94.1668128,30732.67578,1.27,10.087,0.99999947,0.14210526,0.80305263
0.63157233,5655.008736,94.2501456,30713.73438,1.27,10.03,0.99999947,0.14210526,0.80305263
0.6316302,5660.008704,94.3334784,30765.57227,1.26,10.031,0.99999947,0.14210526,0.80305263
0.63168807,5665.008672,94.4168112,30744.11914,1.26,9.8276,0.99999947,0.14210526,0.80305263
0.63174594,5670.00864,94.500144,30760.36719,1.26,10.052,0.99999947,0.14210526,0.80305263
0.6318038,5675.007744,94.5834624,30776.86328,1.27,10.168,0.99999947,0.14210526,0.80305263
0.63186168,5680.008576,94.6668096,0,1.27,10.45,0.99999947,0.14210526,0.80305263
0.63191955,5685.008544,94.7501424,0,1.27,10.527,0.99999947,0.14210526,0.80305263
0.63197742,5690.008512,94.8334752,30769.63281,1.27,10.134,0.99999947,0.14210526,0.80305263
0.6320353,5695.009344,94.9168224,30750.74219,1.26,9.8447,0.99999947,0.14210526,0.80305263
0.63209315,5700.007584,95.0001264,30798.5293,1.26,10.116,0.99999947,0.14210526,0.80305263
0.63215103,5705.008416,95.0834736,30765.95508,1.26,10.004,0.99999947,0.14210526,0.80305263
0.6322089,5710.008384,95.1668064,30785.69727,1.26,10,0.99999947,0.14210526,0.80305263
0.63226677,5715.008352,95.2501392,30779.90625,1.26,9.8827,0.99999947,0.14210526,0.80305263
0.63232463,5720.007456,95.3334576,30803.09766,1.26,10.107,0.99999947,0.14210526,0.80305263
0.63238251,5725.008288,95.4168048,30775.98047,1.26,10.096,0.99999947,0.14210526,0.80305263
0.63244039,5730.00912,95.500152,30776.91406,1.26,10.049,0.99999947,0.14210526,0.80305263
0.63249824,5735.00736,95.583456,30793.2207,1.26,9.6527,0.99999947,0.14210526,0.80305263
0.63255613,5740.009056,95.6668176,30808.99609,1.26,9.8292,0.99999947,0.14210526,0.80305263
0.632614,5745.009024,95.7501504,30785.6875,1.26,9.5507,0.99999947,0.14210526,0.80305263
0.63267186,5750.008128,95.8334688,30809.68945,1.26,9.5388,0.99999947,0.14210526,0.80305263
0.63272975,5755.009824,95.9168304,30791.50195,1.26,9.6741,0.99999947,0.14210526,0.80305263
0.6327876,5760.008064,96.0001344,30799.26172,1.26,9.6259,0.99999947,0.14210526,0.80305263
0.63284546,5765.007168,96.0834528,30806.85742,1.26,9.3168,0.99999947,0.14210526,0.80305263
0.63290334,5770.008,96.1668,30828.14648,1.26,9.1471,0.99999947,0.14210526,0.80305263
0.63296122,5775.008832,96.2501472,30833.66016,1.26,9.5468,0.99999947,0.14210526,0.80305263
0.63301909,5780.0088,96.33348,30818.68164,1.26,10.253,0.99999947,0.14210526,0.80305263
0.63307696,5785.008768,96.4168128,30853.2207,1.26,9.9787,0.99999947,0.14210526,0.80305263
0.63313482,5790.007872,96.5001312,30838.00586,1.26,9.8649,0.99999947,0.14210526,0.80305263
0.6331927,5795.008704,96.5834784,30799.38672,1.26,9.7489,0.99999947,0.14210526,0.80305263
0.63325056,5800.007808,96.6667968,30821.23047,1.26,9.6613,0.99999947,0.14210526,0.80305263
0.63330843,5805.007776,96.7501296,30855.57813,1.26,9.4805,0.99999947,0.14210526,0.80305263
0.6333663,5810.007744,96.8334624,30815.88477,1.26,9.5301,0.99999947,0.14210526,0.80305263
0.63342418,5815.008576,96.9168096,30827.41406,1.26,9.5952,0.99999947,0.14210526,0.80305263
0.63348206,5820.009408,97.0001568,30809.89648,1.26,9.5238,0.99999947,0.14210526,0.80305263
0.63353992,5825.008512,97.0834752,30835.5957,1.26,9.7863,0.99999947,0.14210526,0.80305263
0.63359779,5830.00848,97.166808,30818.93945,1.26,9.5462,0.99999947,0.14210526,0.80305263
0.63365565,5835.007584,97.2501264,30819.42188,1.26,9.1986,0.99999947,0.14210526,0.80305263
0.63371354,5840.00928,97.333488,30813.25586,1.26,9.3309,0.99999947,0.14210526,0.80305263
0.63377141,5845.009248,97.4168208,30852.50781,1.26,9.3367,0.99999947,0.14210526,0.80305263
0.63382927,5850.008352,97.5001392,30835.67383,1.26,9.5041,0.99999947,0.14210526,0.80305263
0.63388715,5855.009184,97.5834864,30867.80859,1.26,9.46,0.99999947,0.14210526,0.80305263
0.633945,5860.007424,97.6667904,30826.46094,1.26,9.0937,0.99999947,0.14210526,0.80305263
0.63400287,5865.007392,97.7501232,30841.16992,1.26,9.4617,0.99999947,0.14210526,0.80305263
0.63406075,5870.008224,97.8334704,30813.79297,1.26,9.5816,0.99999947,0.14210526,0.80305263
0.63411863,5875.009056,97.9168176,30849.35547,1.26,9.5587,0.99999947,0.14210526,0.80305263
0.63417649,5880.00816,98.000136,30872.96289,1.26,9.6803,0.99999947,0.14210526,0.80305263
0.63423436,5885.008128,98.0834688,30844.875,1.26,9.3514,0.99999947,0.14210526,0.80305263
0.63429222,5890.007232,98.1667872,30832.18945,1.26,9.1692,0.99999947,0.14210526,0.80305263
0.63435009,5895.0072,98.25012,30859.87305,1.26,9.1908,0.99999947,0.14210526,0.80305263
0.63440798,5900.008896,98.3334816,30834.79492,1.26,9.3753,0.99999947,0.14210526,0.80305263
0.63446584,5905.008,98.4168,30843.75977,1.26,9.1283,0.99999947,0.14210526,0.80305263
0.63452375,5910.011424,98.5001904,30860.75781,1.26,9.4222,0.99999947,0.14210526,0.80305263
0.63458159,5915.0088,98.58348,30871.5957,1.26,9.5447,0.99999947,0.14210526,0.80305263
0.63463945,5920.007904,98.6667984,30854.69141,1.26,9.2187,0.99999947,0.14210526,0.80305263
0.63469732,5925.007872,98.7501312,30823.84961,1.26,9.0822,0.99999947,0.14210526,0.80305263
0.63475518,5930.006976,98.8334496,30844.03906,1.26,9.3534,0.99999947,0.14210526,0.80305263
0.63481307,5935.008672,98.9168112,30822.69922,1.26,9.1906,0.99999947,0.14210526,0.80305263
0.63487095,5940.009504,99.0001584,30819.54102,1.26,9.1954,0.99999947,0.14210526,0.80305263
0.6349288,5945.007744,99.0834624,30830.10352,1.26,8.9539,0.99999947,0.14210526,0.80305263
0.63498668,5950.008576,99.1668096,30843.71875,1.26,8.6994,0.99999947,0.14210526,0.80305263
0.63504455,5955.008544,99.2501424,30815.25195,1.26,9.0623,0.99999947,0.14210526,0.80305263
0.63510243,5960.009376,99.3334896,30850.24805,1.26,9.0488,0.99999947,0.14210526,0.80305263
0.63516029,5965.00848,99.416808,30820.56641,1.26,9.2677,0.99999947,0.14210526,0.80305263
0.63521816,5970.008448,99.5001408,30820.375,1.26,9.1213,0.99999947,0.14210526,0.80305263
0.63527602,5975.007552,99.5834592,30820.40039,1.26,9.4715,0.99999947,0.14210526,0.80305263
0.63533389,5980.00752,99.666792,30848.08398,1.26,9.7347,0.99999947,0.14210526,0.80305263
0.63539177,5985.008352,99.7501392,30802.63672,1.26,9.8891,0.99999947,0.14210526,0.80305263
0.63544963,5990.007456,99.8334576,30848.29297,1.26,9.5877,0.99999947,0.14210526,0.80305263
0.63550751,5995.008288,99.9168048,30823.58789,1.26,9.3862,0.99999947,0.14210526,0.80305263
0.63556538,6000.008256,100.0001376,30817.37695,1.26,9.6098,0.99999947,0.14210526,0.80305263
0.63562326,6005.009088,100.0834848,30818.25977,1.26,9.6979,0.99999947,0.14210526,0.80305263
0.63568113,6010.009056,100.1668176,30807.23633,1.26,9.9428,0.99999947,0.14210526,0.80305263
0.635739,6015.009024,100.2501504,30825.5293,1.26,9.6149,0.99999947,0.14210526,0.80305263
0.63579687,6020.008992,100.3334832,30836.21875,1.26,10.028,0.99999947,0.14210526,0.80305263
0.63585473,6025.008096,100.4168016,30795.78711,1.26,10.567,0.99999947,0.14210526,0.80305263
0.6359126,6030.008064,100.5001344,30827.92188,1.26,10.172,0.99999947,0.14210526,0.80305263
0.63597049,6035.00976,100.583496,30803.7168,1.26,9.8199,0.99999947,0.14210526,0.80305263
0.63602834,6040.008,100.6668,30807.96875,1.26,9.9494,0.99999947,0.14210526,0.80305263
0.6360862,6045.007104,100.7501184,30803.29297,1.26,10.061,0.99999947,0.14210526,0.80305263
0.63614411,6050.010528,100.8335088,30785.0293,1.26,9.8239,0.99999947,0.14210526,0.80305263
0.63620196,6055.008768,100.9168128,30812.70703,1.26,9.8337,0.99999947,0.14210526,0.80305263
0.63625983,6060.008736,101.0001456,30802.55664,1.26,9.5858,0.99999947,0.14210526,0.80305263
0.6363177,6065.008704,101.0834784,30791.69727,1.26,10.02,0.99999947,0.14210526,0.80305263
0.63637557,6070.008672,101.1668112,30818.73047,1.26,9.8296,0.99999947,0.14210526,0.80305263
0.63643344,6075.00864,101.250144,30788.26758,1.26,9.4982,0.99999947,0.14210526,0.80305263
0.63649132,6080.009472,101.3334912,30770.83008,1.26,9.4417,0.99999947,0.14210526,0.80305263
0.6365492,6085.010304,101.4168384,30808.20898,1.26,9.5297,0.99999947,0.14210526,0.80305263
0.63660705,6090.008544,101.5001424,30821.52344,1.26,9.5267,0.99999947,0.14210526,0.80305263
0.63666492,6095.008512,101.5834752,30803.24414,1.26,9.7022,0.99999947,0.14210526,0.80305263
0.63672279,6100.00848,101.666808,30768.75195,1.26,9.9244,0.99999947,0.14210526,0.80305263
0.63678067,6105.009312,101.7501552,30769.96289,1.26,9.4447,0.99999947,0.14210526,0.80305263
0.63683854,6110.00928,101.833488,30805.80859,1.26,9.3106,0.99999947,0.14210526,0.80305263
0.6368964,6115.008384,101.9168064,30778.80273,1.26,9.1454,0.99999947,0.14210526,0.80305263
0.63695427,6120.008352,102.0001392,30769.81055,1.26,9.0917,0.99999947,0.14210526,0.80305263
0.63701215,6125.009184,102.0834864,30799.60156,1.26,9.125,0.99999947,0.14210526,0.80305263
0.63707002,6130.009152,102.1668192,30778.59766,1.26,9.206,0.99999947,0.14210526,0.80305263
0.63712788,6135.008256,102.2501376,30760.16602,1.26,9.589,0.99999947,0.14210526,0.80305263
0.63718576,6140.009088,102.3334848,30774.77148,1.26,9.4722,0.99999947,0.14210526,0.80305263
0.63724364,6145.00992,102.416832,30759.30273,1.26,9.8176,0.99999947,0.14210526,0.80305263
0.63730153,6150.011616,102.5001936,30739.375,1.26,9.664,0.99999947,0.14210526,0.80305263
0.63735937,6155.008992,102.5834832,30774.10742,1.26,9.5511,0.99999947,0.14210526,0.80305263
0.63741725,6160.009824,102.6668304,30746.7207,1.26,9.8016,0.99999947,0.14210526,0.80305263
0.6374751,6165.008064,102.7501344,30741.50977,1.26,9.738,0.99999947,0.14210526,0.80305263
0.63753295,6170.006304,102.8334384,30719.45117,1.26,9.5634,0.99999947,0.14210526,0.80305263
0.63759086,6175.009728,102.9168288,30742.19141,1.26,9.1218,0.99999947,0.14210526,0.80305263
0.63764873,6180.009696,103.0001616,30737.44141,1.26,9.0845,0.99999947,0.14210526,0.80305263
0.63770661,6185.010528,103.0835088,30725.46289,1.26,8.9756,0.99999947,0.14210526,0.80305263
0.63776447,6190.009632,103.1668272,30736.65039,1.26,9.1182,0.99999947,0.14210526,0.80305263
0.63782234,6195.0096,103.25016,30759.56836,1.26,10.097,0.99999947,0.14210526,0.80305263
0.6378802,6200.008704,103.3334784,30711.08203,1.26,9.8579,0.99999947,0.14210526,0.80305263
0.63793811,6205.012128,103.4168688,30733.39648,1.26,9.6617,0.99999947,0.14210526,0.80305263
0.63799598,6210.012096,103.5002016,30722.91211,1.26,9.4116,0.99999947,0.14210526,0.80305263
0.63805381,6215.008608,103.5834768,30697.60156,1.26,9.4628,0.99999947,0.14210526,0.80305263
0.6381117,6220.010304,103.6668384,30704.48242,1.26,9.8144,0.99999947,0.14210526,0.80305263
0.63816957,6225.010272,103.7501712,30713.00586,1.26,9.5024,0.99999947,0.14210526,0.80305263
0.63822746,6230.011968,103.8335328,30693.12695,1.26,9.251,0.99999947,0.14210526,0.80305263
0.63828531,6235.010208,103.9168368,30686.65234,1.26,9.2687,0.99999947,0.14210526,0.80305263
0.63834318,6240.010176,104.0001696,30692.05664,1.26,9.0252,0.99999947,0.14210526,0.80305263
0.63840104,6245.00928,104.083488,30704.81055,1.26,9.4865,0.99999947,0.14210526,0.80305263
0.63845892,6250.010112,104.1668352,30670.79688,1.26,9.6895,0.99999947,0.14210526,0.80305263
0.63851679,6255.01008,104.250168,30683.20703,1.26,10.131,0.99999947,0.14210526,0.80305263
0.63857465,6260.009184,104.3334864,30674.45703,1.26,9.8135,0.99999947,0.14210526,0.80305263
0.63863253,6265.010016,104.4168336,30681.26758,1.26,9.794,0.99999947,0.14210526,0.80305263
0.63869041,6270.010848,104.5001808,30671.41992,1.26,9.4002,0.99999947,0.14210526,0.80305263
0.6387483,6275.012544,104.5835424,30668.64453,1.26,9.2075,0.99999947,0.14210526,0.80305263
0.63880613,6280.009056,104.6668176,30658.80273,1.26,8.9753,0.99999947,0.14210526,0.80305263
0.63886404,6285.01248,104.750208,30656.82422,1.26,8.8736,0.99999947,0.14210526,0.80305263
0.63892191,6290.012448,104.8335408,30634.30664,1.26,8.879,0.99999947,0.14210526,0.80305263
0.63897978,6295.012416,104.9168736,30641.80664,1.26,9.1052,0.99999947,0.14210526,0.80305263
0.63903762,6300.009792,105.0001632,30631.29297,1.26,9.0162,0.99999947,0.14210526,0.80305263
0.6390955,6305.010624,105.0835104,30645.52734,1.26,9.1346,0.99999947,0.14210526,0.80305263
0.63915338,6310.011456,105.1668576,30637.76563,1.26,9.4174,0.99999947,0.14210526,0.80305263
0.63921125,6315.011424,105.2501904,30647.21875,1.26,9.2215,0.99999947,0.14210526,0.80305263
0.63926912,6320.011392,105.3335232,30610.52148,1.26,9.1052,0.99999947,0.14210526,0.80305263
0.63932698,6325.010496,105.4168416,30636.89648,1.26,9.3475,0.99999947,0.14210526,0.80305263
0.63938485,6330.010464,105.5001744,30610.08594,1.26,9.6222,0.99999947,0.14210526,0.80305263
0.63944271,6335.009568,105.5834928,30592.57422,1.26,9.6002,0.99999947,0.14210526,0.80305263
0.63950058,6340.009536,105.6668256,30590.81836,1.26,9.3398,0.99999947,0.14210526,0.80305263
0.63955846,6345.010368,105.7501728,30622.12695,1.26,9.4467,0.99999947,0.14210526,0.80305263
0.63961633,6350.010336,105.8335056,30601.99219,1.26,9.7734,0.99999947,0.14210526,0.80305263
0.6396742,6355.010304,105.9168384,30608.64453,1.26,9.4016,0.99999947,0.14210526,0.80305263
0.63973209,6360.012,106.0002,30610.70508,1.26,9.2378,0.99999947,0.14210526,0.80305263
0.63978996,6365.011968,106.0835328,30586.76172,1.26,9.3732,0.99999947,0.14210526,0.80305263
0.63984782,6370.011072,106.1668512,30585.93164,1.26,9.161,0.99999947,0.14210526,0.80305263
0.63990569,6375.01104,106.250184,30590.00195,1.26,9.4466,0.99999947,0.14210526,0.80305263
0.63996355,6380.010144,106.3335024,30588.75781,1.26,9.4257,0.99999947,0.14210526,0.80305263
0.64002144,6385.01184,106.416864,30587.83789,1.26,9.2921,0.99999947,0.14210526,0.80305263
0.64007932,6390.012672,106.5002112,30572.00781,1.26,9.5912,0.99999947,0.14210526,0.80305263
0.64013715,6395.009184,106.5834864,30552.66406,1.26,10.37,0.99999947,0.14210526,0.80305263
0.64019504,6400.01088,106.666848,30586.5293,1.26,9.9643,0.99999947,0.14210526,0.80305263
0.64025291,6405.010848,106.7501808,30570.9043,1.26,9.5656,0.99999947,0.14210526,0.80305263
0.64031077,6410.009952,106.8334992,30584.15234,1.26,9.3514,0.99999947,0.14210526,0.80305263
0.64036866,6415.011648,106.9168608,30547.94922,1.26,9.3195,0.99999947,0.14210526,0.80305263
0.6404265,6420.009024,107.0001504,30551.41406,1.26,9.4927,0.99999947,0.14210526,0.80305263
0.64048439,6425.01072,107.083512,30560.58398,1.26,9.87,0.99999947,0.14210526,0.80305263
0.64054225,6430.009824,107.1668304,30542.61719,1.26,9.7315,0.99999947,0.14210526,0.80305263
0.64060013,6435.010656,107.2501776,30547.74805,1.26,9.5776,0.99999947,0.14210526,0.80305263
0.64065798,6440.008896,107.3334816,30536.58398,1.26,9.6852,0.99999947,0.14210526,0.80305263
0.64071587,6445.010592,107.4168432,30532.74609,1.26,9.2695,0.99999947,0.14210526,0.80305263
0.64077373,6450.009696,107.5001616,30520.74023,1.26,9.1899,0.99999947,0.14210526,0.80305263
0.64083161,6455.010528,107.5835088,30490.49609,1.26,9.2589,0.99999947,0.14210526,0.80305263
0.64088949,6460.01136,107.666856,30502.02539,1.26,9.2747,0.99999947,0.14210526,0.80305263
0.64094735,6465.010464,107.7501744,30491.35156,1.26,9.4676,0.99999947,0.14210526,0.80305263
0.64100524,6470.01216,107.833536,30495.60156,1.26,9.3034,0.99999947,0.14210526,0.80305263
0.64106308,6475.009536,107.9168256,30502.29688,1.26,9.3988,0.99999947,0.14210526,0.80305263
0.64112094,6480.00864,108.000144,30491.40234,1.26,9.4006,0.99999947,0.14210526,0.80305263
0.64117883,6485.010336,108.0835056,30488.58203,1.26,9.3378,0.99999947,0.14210526,0.80305263
0.6412367,6490.010304,108.1668384,30463.29883,1.26,9.1744,0.99999947,0.14210526,0.80305263
0.64129456,6495.009408,108.2501568,30499.2793,1.26,9.1848,0.99999947,0.14210526,0.80305263
0.64135245,6500.011104,108.3335184,30463.51172,1.26,9.4155,0.99999947,0.14210526,0.80305263
0.64141032,6505.011072,108.4168512,30465.82227,1.26,9.2236,0.99999947,0.14210526,0.80305263
0.64146817,6510.009312,108.5001552,30448.94531,1.26,9.3077,0.99999947,0.14210526,0.80305263
0.64152605,6515.010144,108.5835024,30463.31055,1.26,9.3446,0.99999947,0.14210526,0.80305263
0.64158395,6520.012704,108.6668784,30475.29297,1.27,9.5127,0.99999947,0.14210526,0.80305263
0.64164178,6525.009216,108.7501536,30446.0957,1.27,9.5841,0.99999947,0.14210526,0.80305263
0.64169966,6530.010048,108.8335008,30434.57227,1.26,9.6226,0.99999947,0.14210526,0.80305263
0.64175754,6535.01088,108.916848,30455.12891,1.26,9.7107,0.99999947,0.14210526,0.80305263
0.6418154,6540.009984,109.0001664,30418.04883,1.26,9.8307,0.99999947,0.14210526,0.80305263
0.64187329,6545.01168,109.083528,30422.77539,1.27,9.6438,0.99999947,0.14210526,0.80305263
0.64193114,6550.00992,109.166832,30429.43164,1.27,9.9012,0.99999947,0.14210526,0.80305263
0.64198903,6555.011616,109.2501936,30418.30078,1.27,9.9178,0.99999947,0.14210526,0.80305263
0.64204692,6560.013312,109.3335552,30432.44531,1.26,9.7682,0.99999947,0.14210526,0.80305263
0.64210476,6565.010688,109.4168448,30429.22852,1.26,9.6699,0.99999947,0.14210526,0.80305263
0.64216264,6570.01152,109.500192,30417.63086,1.26,9.7984,0.99999947,0.14210526,0.80305263
0.6422205,6575.010624,109.5835104,30409.94922,1.26,9.7591,0.99999947,0.14210526,0.80305263
0.64227837,6580.010592,109.6668432,30395.10742,1.26,10.022,0.99999947,0.14210526,0.80305263
0.64233623,6585.009696,109.7501616,30374.69922,1.26,9.8163,0.99999947,0.14210526,0.80305263
0.64239411,6590.010528,109.8335088,30387.84375,1.26,9.5988,0.99999947,0.14210526,0.80305263
0.64245197,6595.009632,109.9168272,30395.56055,1.26,9.7956,0.99999947,0.14210526,0.80305263
0.64250987,6600.012192,110.0002032,30397.25586,1.26,9.606,0.99999947,0.14210526,0.80305263
0.64256771,6605.009568,110.0834928,30374.12695,1.26,9.551,0.99999947,0.14210526,0.80305263
0.64262559,6610.0104,110.16684,30370.89844,1.26,9.264,0.99999947,0.14210526,0.80305263
0.64268345,6615.009504,110.2501584,30349.91406,1.26,9.5225,0.99999947,0.14210526,0.80305263
0.64274132,6620.009472,110.3334912,30352.27148,1.26,9.7896,0.99999947,0.14210526,0.80305263
0.64279919,6625.00944,110.416824,30364.07813,1.26,9.8777,0.99999947,0.14210526,0.80305263
0.64285706,6630.009408,110.5001568,30353.97266,1.27,9.861,0.99999947,0.14210526,0.80305263
0.64291494,6635.01024,110.583504,30359.08594,1.27,9.6746,0.99999947,0.14210526,0.80305263
0.64297283,6640.011936,110.6668656,30360.84375,1.26,9.8179,0.99999947,0.14210526,0.80305263
0.64303069,6645.01104,110.750184,30359.3457,1.26,9.5037,0.99999947,0.14210526,0.80305263
0.64308855,6650.010144,110.8335024,30336.7832,1.27,9.5548,0.99999947,0.14210526,0.80305263
0.64314643,6655.010976,110.9168496,30323.74609,1.27,9.5589,0.99999947,0.14210526,0.80305263
0.6432043,6660.010944,111.0001824,30335.07422,1.26,10.009,0.99999947,0.14210526,0.80305263
0.64326216,6665.010048,111.0835008,30334.90039,1.27,9.7218,0.99999947,0.14210526,0.80305263
0.64332003,6670.010016,111.1668336,30313.4375,1.26,9.8543,0.99999947,0.14210526,0.80305263
0.64337794,6675.01344,111.250224,30318.43164,1.26,10.173,0.99999947,0.14210526,0.80305263
0.64343578,6680.010816,111.3335136,30305.50391,1.26,10.038,0.99999947,0.14210526,0.80305263
0.64349364,6685.00992,111.416832,30320.76172,1.26,9.9081,0.99999947,0.14210526,0.80305263
0.64355152,6690.010752,111.5001792,30302.97656,1.27,9.4832,0.99999947,0.14210526,0.80305263
0.6436094,6695.011584,111.5835264,30280.7168,1.26,9.3997,0.99999947,0.14210526,0.80305263
0.64366726,6700.010688,111.6668448,30295.85938,1.26,9.0845,0.99999947,0.14210526,0.80305263
0.64372512,6705.009792,111.7501632,30314.90625,1.26,9.4052,0.99999947,0.14210526,0.80305263
0.643783,6710.010624,111.8335104,30300.88477,1.26,9.3805,0.99999947,0.14210526,0.80305263
0.64384087,6715.010592,111.9168432,30273.83789,1.26,9.6551,0.99999947,0.14210526,0.80305263
0.64389874,6720.01056,112.000176,30273.1875,1.26,9.7245,0.99999947,0.14210526,0.80305263
0.64395663,6725.012256,112.0835376,30269.94727,1.26,9.6648,0.99999947,0.14210526,0.80305263
0.64401448,6730.010496,112.1668416,30272.55859,1.27,10.004,0.99999947,0.14210526,0.80305263
0.64407236,6735.011328,112.2501888,30267.83203,1.26,9.7832,0.99999947,0.14210526,0.80305263
0.64413021,6740.009568,112.3334928,30282.82227,1.27,9.794,0.99999947,0.14210526,0.80305263
0.6441881,6745.011264,112.4168544,30307.00977,1.27,9.862,0.99999947,0.14210526,0.80305263
0.64424596,6750.010368,112.5001728,30311.79102,1.26,9.689,0.99999947,0.14210526,0.80305263
0.64430384,6755.0112,112.58352,30301.00195,1.26,9.8009,0.99999947,0.14210526,0.80305263
0.64436168,6760.008576,112.6668096,30317.73438,1.26,10.234,0.99999947,0.14210526,0.80305263
0.64441957,6765.010272,112.7501712,30319.26563,1.26,9.9788,0.99999947,0.14210526,0.80305263
0.64447743,6770.009376,112.8334896,30353.98438,1.26,10.161,0.99999947,0.14210526,0.80305263
0.6445353,6775.009344,112.9168224,30370.04102,1.26,10.081,0.99999947,0.14210526,0.80305263
0.64459319,6780.01104,113.000184,30377.33008,1.26,10.081,0.99999947,0.14210526,0.80305263
0.64465104,6785.00928,113.083488,30402.20898,1.26,10.566,0.99999947,0.14210526,0.80305263
0.64470891,6790.009248,113.1668208,30397.31641,1.26,10.29,0.99999947,0.14210526,0.80305263
0.6447668,6795.010944,113.2501824,30417.22461,1.26,10.001,0.99999947,0.14210526,0.80305263
0.64482466,6800.010048,113.3335008,30452.77148,1.26,10.069,0.99999947,0.14210526,0.80305263
0.64488253,6805.010016,113.4168336,30470.17383,1.26,9.846,0.99999947,0.14210526,0.80305263
0.6449404,6810.009984,113.5001664,30444.85547,1.26,9.693,0.99999947,0.14210526,0.80305263
0.64499827,6815.009952,113.5834992,30467.33789,1.26,9.7428,0.99999947,0.14210526,0.80305263
0.64505615,6820.010784,113.6668464,30478.25586,1.26,9.5041,0.99999947,0.14210526,0.80305263
0.64511403,6825.011616,113.7501936,30502.89648,1.26,9.7566,0.99999947,0.14210526,0.80305263
0.64517187,6830.008992,113.8334832,30525.63281,1.26,9.7723,0.99999947,0.14210526,0.80305263
0.64522977,6835.011552,113.9168592,30539.57617,1.26,9.3865,0.99999947,0.14210526,0.80305263
0.64528761,6840.008928,114.0001488,30529.73047,1.26,9.2001,0.99999947,0.14210526,0.80305263
0.64534549,6845.00976,114.083496,30512.38867,1.26,9.5258,0.99999947,0.14210526,0.80305263
0.64540337,6850.010592,114.1668432,30534.19727,1.26,9.4312,0.99999947,0.14210526,0.80305263
0.64546124,6855.01056,114.250176,30556.33008,1.26,9.6747,0.99999947,0.14210526,0.80305263
0.6455191,6860.009664,114.3334944,30561.39844,1.26,9.4415,0.99999947,0.14210526,0.80305263
0.64557696,6865.008768,114.4168128,30578.87891,1.26,9.4918,0.99999947,0.14210526,0.80305263
0.64563484,6870.0096,114.50016,30590.98828,1.26,9.8437,0.99999947,0.14210526,0.80305263
0.64569272,6875.010432,114.5835072,30588.25586,1.26,9.5548,0.99999947,0.14210526,0.80305263
0.64575059,6880.0104,114.66684,30591.72461,1.26,9.9956,0.99999947,0.14210526,0.80305263
0.64580847,6885.011232,114.7501872,30622.58789,1.26,9.9656,0.99999947,0.14210526,0.80305263
0.64586634,6890.0112,114.83352,30608.85742,1.26,9.7911,0.99999947,0.14210526,0.80305263
