Day fraction,Seconds,Min,Source Pressure (Pa),Turbidity Effluent,Turbidity Influent,BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.58237903,2744.999712,45.7499952,29574.99414,1.27,5.2404,0.99999947,0.14210526,0.80305263
0.58243691,2750.000544,45.8333424,29553.14258,1.27,5.2202,0.99999947,0.14210526,0.80305263
0.58249478,2755.000512,45.9166752,29552.3457,1.27,5.1963,0.99999947,0.14210526,0.80305263
0.58255264,2759.999616,45.9999936,29531.2793,1.27,5.1712,0.99999947,0.14210526,0.80305263
0.58261052,2765.000448,46.0833408,29525.28516,1.27,5.0461,0.99999947,0.14210526,0.80305263
0.58266841,2770.002144,46.1667024,29531.09961,1.27,4.9047,0.99999947,0.14210526,0.80305263
0.58272627,2775.001248,46.2500208,29521.46094,1.27,4.8538,0.99999947,0.14210526,0.80305263
0.58278414,2780.001216,46.3333536,29489.76172,1.27,5.0201,0.99999947,0.14210526,0.80305263
0.58284202,2785.002048,46.4167008,29492.95703,1.27,5.0361,0.99999947,0.14210526,0.80305263
0.58289988,2790.001152,46.5000192,29504.74805,1.27,5.0003,0.99999947,0.14210526,0.80305263
0.58295773,2794.999392,46.5833232,29493.60742,1.27,5.0277,0.99999947,0.14210526,0.80305263
0.58301561,2800.000224,46.6666704,29489.5918,1.27,4.9991,0.99999947,0.14210526,0.80305263
0.58307347,2804.999328,46.7499888,29493.79688,1.27,5.032,0.99999947,0.14210526,0.80305263
0.58313134,2809.999296,46.8333216,29508.42578,1.27,5.1024,0.99999947,0.14210526,0.80305263
0.58318921,2814.999264,46.9166544,29504.10156,1.27,5.0776,0.99999947,0.14210526,0.80305263
0.5832471,2820.00096,47.000016,29458.73438,1.27,5.0003,0.99999947,0.14210526,0.80305263
0.58330496,2825.000064,47.0833344,29462.54297,1.27,5.0404,0.99999947,0.14210526,0.80305263
0.58336283,2830.000032,47.1666672,29464.52734,1.27,5.0113,0.99999947,0.14210526,0.80305263
0.5834207,2835,47.25,29461.45313,1.27,4.9569,0.99999947,0.14210526,0.80305263
0.5834786,2840.00256,47.333376,29467.09766,1.27,5.0249,0.99999947,0.14210526,0.80305263
0.58353644,2844.999936,47.4166656,29434.92383,1.27,5.1298,0.99999947,0.14210526,0.80305263
0.58359432,2850.000768,47.5000128,29461.89648,1.27,5.0667,0.99999947,0.14210526,0.80305263
0.58365217,2854.999008,47.5833168,29449.26367,1.27,5.0287,0.99999947,0.14210526,0.80305263
0.58371006,2860.000704,47.6666784,29471.98828,1.27,5.1034,0.99999947,0.14210526,0.80305263
0.58376792,2864.999808,47.7499968,29446.25391,1.27,5.0955,0.99999947,0.14210526,0.80305263
0.5838258,2870.00064,47.833344,29413.6875,1.27,5.216,0.99999947,0.14210526,0.80305263
0.58388368,2875.001472,47.9166912,29400.61719,1.27,5.1888,0.99999947,0.14210526,0.80305263
0.58394154,2880.000576,48.0000096,29423.3125,1.27,5.1292,0.99999947,0.14210526,0.80305263
0.58399939,2884.998816,48.0833136,29428.29492,1.27,5.2075,0.99999947,0.14210526,0.80305263
0.58405729,2890.001376,48.1666896,29406.625,1.27,5.2294,0.99999947,0.14210526,0.80305263
0.58411516,2895.001344,48.2500224,29412.43164,1.27,5.2084,0.99999947,0.14210526,0.80305263
0.58417301,2899.999584,48.3333264,29394.03711,1.27,5.0897,0.99999947,0.14210526,0.80305263
0.58423088,2904.999552,48.4166592,29396.82617,1.27,5.0266,0.99999947,0.14210526,0.80305263
0.58428875,2909.99952,48.499992,29395.69922,1.27,5.0952,0.99999947,0.14210526,0.80305263
0.58434665,2915.00208,48.583368,29389.25781,1.27,5.0206,0.99999947,0.14210526,0.80305263
0.58440449,2919.999456,48.6666576,29377.08203,1.27,5.0997,0.99999947,0.14210526,0.80305263
0.58446236,2924.999424,48.7499904,29371.0625,1.27,4.9934,0.99999947,0.14210526,0.80305263
0.58452025,2930.00112,48.833352,29357.35547,1.27,5.1348,0.99999947,0.14210526,0.80305263
0.58457811,2935.000224,48.9166704,29365.71289,1.27,5.1336,0.99999947,0.14210526,0.80305263
0.58463597,2939.999328,48.9999888,29353.31445,1.27,5.0371,0.99999947,0.14210526,0.80305263
0.58469385,2945.00016,49.083336,29335.75586,1.27,5.2221,0.99999947,0.14210526,0.80305263
0.58475172,2950.000128,49.1666688,29345.36523,1.27,5.0214,0.99999947,0.14210526,0.80305263
0.58480959,2955.000096,49.2500016,29336.11719,1.27,5.0597,0.99999947,0.14210526,0.80305263
0.58486745,2959.9992,49.33332,29317.7207,1.27,5.2081,0.99999947,0.14210526,0.80305263
0.58492533,2965.000032,49.4166672,29339.59766,1.27,5.0568,0.99999947,0.14210526,0.80305263
0.5849832,2970,49.5,29330.5957,1.27,5.029,0.99999947,0.14210526,0.80305263
0.58504107,2974.999968,49.5833328,29306.79688,1.27,4.974,0.99999947,0.14210526,0.80305263
0.58509895,2980.0008,49.66668,29304.66797,1.27,4.9633,0.99999947,0.14210526,0.80305263
0.58515681,2984.999904,49.7499984,29296.32813,1.27,5.0515,0.99999947,0.14210526,0.80305263
0.58521468,2989.999872,49.8333312,29292.86328,1.27,5.3532,0.99999947,0.14210526,0.80305263
0.58527255,2994.99984,49.916664,29284.50781,1.27,5.2663,0.99999947,0.14210526,0.80305263
0.58533041,2999.998944,49.9999824,29300.22656,1.27,5.1507,0.99999947,0.14210526,0.80305263
0.58538829,3004.999776,50.0833296,29287.49609,1.27,5.1766,0.99999947,0.14210526,0.80305263
0.58544615,3009.99888,50.166648,29294.41992,1.27,5.0352,0.99999947,0.14210526,0.80305263
0.58550402,3014.998848,50.2499808,29278.34375,1.27,4.9267,0.99999947,0.14210526,0.80305263
0.58556192,3020.001408,50.3333568,29249.4082,1.27,4.927,0.99999947,0.14210526,0.80305263
0.58561979,3025.001376,50.4166896,29256.01172,1.27,4.9273,0.99999947,0.14210526,0.80305263
0.58567767,3030.002208,50.5000368,29246.36719,1.27,4.8941,0.99999947,0.14210526,0.80305263
0.58573553,3035.001312,50.5833552,29210.41602,1.27,4.9374,0.99999947,0.14210526,0.80305263
0.58579337,3039.998688,50.6666448,29257.96484,1.27,5.0457,0.99999947,0.14210526,0.80305263
0.58585124,3044.998656,50.7499776,29242.13086,1.27,5.2607,0.99999947,0.14210526,0.80305263
0.58590912,3049.999488,50.8333248,29231.00977,1.27,5.1265,0.99999947,0.14210526,0.80305263
0.58596698,3054.998592,50.9166432,29230.14453,1.27,5.1946,0.99999947,0.14210526,0.80305263
0.58602487,3060.000288,51.0000048,29229.08008,1.27,5.2252,0.99999947,0.14210526,0.80305263
0.58608272,3064.998528,51.0833088,29208.05078,1.27,5.2454,0.99999947,0.14210526,0.80305263
0.58614058,3069.997632,51.1666272,29205.07227,1.27,5.0757,0.99999947,0.14210526,0.80305263
0.58619846,3074.998464,51.2499744,29206.16016,1.27,5.1477,0.99999947,0.14210526,0.80305263
0.58625634,3079.999296,51.3333216,29194.57813,1.27,5.176,0.99999947,0.14210526,0.80305263
0.58631414,3084.993216,51.4165536,29191.07422,1.27,5.1223,0.99999947,0.14210526,0.80305263
0.58637209,3090.000096,51.5000016,29188.59375,1.27,5.1626,0.99999947,0.14210526,0.80305263
0.58642996,3095.000064,51.5833344,29169.30859,1.27,5.0863,0.99999947,0.14210526,0.80305263
0.58648782,3099.999168,51.6666528,29182.16797,1.27,5.0473,0.99999947,0.14210526,0.80305263
0.58654568,3104.998272,51.7499712,29158.1543,1.27,4.9728,0.99999947,0.14210526,0.80305263
0.58660357,3109.999968,51.8333328,29193.73438,1.27,5.0237,0.99999947,0.14210526,0.80305263
0.58666144,3114.999936,51.9166656,29154.95898,1.27,5.0688,0.99999947,0.14210526,0.80305263
0.58671931,3119.999904,51.9999984,29160.08594,1.27,5.0534,0.99999947,0.14210526,0.80305263
0.58677717,3124.999008,52.0833168,29133.34961,1.27,4.9706,0.99999947,0.14210526,0.80305263
0.58683503,3129.998112,52.1666352,29128.82617,1.27,5.1151,0.99999947,0.14210526,0.80305263
0.58689291,3134.998944,52.2499824,29147.85938,1.27,5.1686,0.99999947,0.14210526,0.80305263
0.58695079,3139.999776,52.3333296,29113.35352,1.27,5.0256,0.99999947,0.14210526,0.80305263
0.58700866,3144.999744,52.4166624,29121.27539,1.27,5.0483,0.99999947,0.14210526,0.80305263
0.58706652,3149.998848,52.4999808,29135.43945,1.27,5.1106,0.99999947,0.14210526,0.80305263
0.58712439,3154.998816,52.5833136,29117.62695,1.27,4.9619,0.99999947,0.14210526,0.80305263
0.58718227,3159.999648,52.6666608,29086.43555,1.27,4.9204,0.99999947,0.14210526,0.80305263
0.58724015,3165.00048,52.750008,29118.6543,1.27,4.9911,0.99999947,0.14210526,0.80305263
0.58729801,3169.999584,52.8333264,29082.94727,1.27,5.1675,0.99999947,0.14210526,0.80305263
0.58735587,3174.998688,52.9166448,29106.95508,1.27,5.123,0.99999947,0.14210526,0.80305263
0.58741375,3179.99952,52.999992,29095.57422,1.27,5.0067,0.99999947,0.14210526,0.80305263
0.58747164,3185.001216,53.0833536,29084.73047,1.27,5.168,0.99999947,0.14210526,0.80305263
0.5875295,3190.00032,53.166672,29098.41992,1.27,5.2668,0.99999947,0.14210526,0.80305263
0.58758736,3194.999424,53.2499904,29064.3457,1.27,5.1644,0.99999947,0.14210526,0.80305263
0.58764523,3199.999392,53.3333232,29077.79297,1.27,5.2023,0.99999947,0.14210526,0.80305263
0.58770311,3205.000224,53.4166704,29060.06836,1.27,5.0155,0.99999947,0.14210526,0.80305263
0.587761,3210.00192,53.500032,29050.85547,1.27,4.9276,0.99999947,0.14210526,0.80305263
0.58781885,3215.00016,53.583336,29066.06445,1.27,4.991,0.99999947,0.14210526,0.80305263
0.58787673,3220.000992,53.6666832,29055.75391,1.27,4.9153,0.99999947,0.14210526,0.80305263
0.5879346,3225.00096,53.750016,29049.56055,1.27,4.9124,0.99999947,0.14210526,0.80305263
0.58799246,3230.000064,53.8333344,29037.7793,1.27,4.9026,0.99999947,0.14210526,0.80305263
0.58805031,3234.998304,53.9166384,29045.26172,1.27,4.9761,0.99999947,0.14210526,0.80305263
0.5881082,3240,54,29031.08008,1.27,5.0832,0.99999947,0.14210526,0.80305263
0.58816609,3245.001696,54.0833616,29035.38086,1.27,5.0465,0.99999947,0.14210526,0.80305263
0.58822393,3249.999072,54.1666512,29040.78906,1.27,4.9656,0.99999947,0.14210526,0.80305263
0.58828182,3255.000768,54.2500128,29033.69531,1.27,4.8994,0.99999947,0.14210526,0.80305263
0.58833967,3259.999008,54.3333168,29024.26172,1.27,4.9277,0.99999947,0.14210526,0.80305263
0.58839755,3264.99984,54.416664,29013.33594,1.27,4.871,0.99999947,0.14210526,0.80305263
0.58845543,3270.000672,54.5000112,29041.41406,1.27,4.9002,0.99999947,0.14210526,0.80305263
0.58851329,3274.999776,54.5833296,29015.0918,1.27,4.9553,0.99999947,0.14210526,0.80305263
0.58857117,3280.000608,54.6666768,29024.72656,1.27,4.9616,0.99999947,0.14210526,0.80305263
0.58862903,3284.999712,54.7499952,29015.74414,1.27,5.0447,0.99999947,0.14210526,0.80305263
0.58868692,3290.001408,54.8333568,29003.07227,1.27,4.9645,0.99999947,0.14210526,0.80305263
0.58874478,3295.000512,54.9166752,29024.9043,1.27,5.0293,0.99999947,0.14210526,0.80305263
0.58880264,3299.999616,54.9999936,29030.27148,1.27,4.9726,0.99999947,0.14210526,0.80305263
0.58886052,3305.000448,55.0833408,29010.78125,1.27,4.9033,0.99999947,0.14210526,0.80305263
0.58891839,3310.000416,55.1666736,29002.43945,1.27,5.0467,0.99999947,0.14210526,0.80305263
0.58897627,3315.001248,55.2500208,28976.29102,1.27,5.0544,0.99999947,0.14210526,0.80305263
0.58903413,3320.000352,55.3333392,28991.12305,1.27,5.0373,0.99999947,0.14210526,0.80305263
0.58909199,3324.999456,55.4166576,28984.61133,1.27,4.9792,0.99999947,0.14210526,0.80305263
0.58914987,3330.000288,55.5000048,28978.44531,1.27,4.9362,0.99999947,0.14210526,0.80305263
0.58920776,3335.001984,55.5833664,28979.66797,1.27,4.9498,0.99999947,0.14210526,0.80305263
0.58926562,3340.001088,55.6666848,28968.38281,1.27,4.9196,0.99999947,0.14210526,0.80305263
0.58932348,3345.000192,55.7500032,28952.99414,1.27,4.9361,0.99999947,0.14210526,0.80305263
0.58938135,3350.00016,55.833336,28956.82227,1.27,4.9775,0.99999947,0.14210526,0.80305263
0.58943924,3355.001856,55.9166976,28987.21094,1.27,5.0212,0.99999947,0.14210526,0.80305263
0.58949711,3360.001824,56.0000304,28963.01172,1.27,5.0663,0.99999947,0.14210526,0.80305263
0.589555,3365.00352,56.083392,28943.32422,1.27,5.0238,0.99999947,0.14210526,0.80305263
0.58961283,3370.000032,56.1666672,28948.85547,1.27,5.1844,0.99999947,0.14210526,0.80305263
0.58967071,3375.000864,56.2500144,28971.97852,1.27,5.5342,0.99999947,0.14210526,0.80305263
0.58972858,3380.000832,56.3333472,28943.73828,1.27,5.2184,0.99999947,0.14210526,0.80305263
0.58978644,3384.999936,56.4166656,28924.66992,1.27,5.1901,0.99999947,0.14210526,0.80305263
0.58984431,3389.999904,56.4999984,28923.86133,1.27,5.0345,0.99999947,0.14210526,0.80305263
0.58990219,3395.000736,56.5833456,28934.29883,1.27,5.0581,0.99999947,0.14210526,0.80305263
0.58996007,3400.001568,56.6666928,28958.29688,1.27,5.003,0.99999947,0.14210526,0.80305263
0.59001794,3405.001536,56.7500256,28940.55859,1.27,4.9086,0.99999947,0.14210526,0.80305263
0.5900758,3410.00064,56.833344,28947.35742,1.27,4.8373,0.99999947,0.14210526,0.80305263
0.59013363,3414.997152,56.9166192,28931.48828,1.27,4.8714,0.99999947,0.14210526,0.80305263
0.59019153,3419.999712,56.9999952,28939.42969,1.27,4.9113,0.99999947,0.14210526,0.80305263
0.59024942,3425.001408,57.0833568,28919.73438,1.27,4.978,0.99999947,0.14210526,0.80305263
0.59030729,3430.001376,57.1666896,28915.64648,1.27,4.9961,0.99999947,0.14210526,0.80305263
0.59036515,3435.00048,57.250008,28929.35547,1.27,4.9619,0.99999947,0.14210526,0.80305263
0.59042302,3440.000448,57.3333408,28919.99023,1.27,4.8805,0.99999947,0.14210526,0.80305263
0.5904809,3445.00128,57.416688,28937.94922,1.27,4.884,0.99999947,0.14210526,0.80305263
0.59053876,3450.000384,57.5000064,28935.16211,1.27,4.8889,0.99999947,0.14210526,0.80305263
0.59059664,3455.001216,57.5833536,28896.83008,1.27,4.8635,0.99999947,0.14210526,0.80305263
0.5906545,3460.00032,57.666672,28915.23438,1.27,4.9498,0.99999947,0.14210526,0.80305263
0.59071237,3465.000288,57.7500048,28900.02734,1.27,4.9988,0.99999947,0.14210526,0.80305263
0.59077024,3470.000256,57.8333376,28890.17773,1.27,4.8864,0.99999947,0.14210526,0.80305263
0.59082812,3475.001088,57.9166848,28900.27734,1.27,4.8234,0.99999947,0.14210526,0.80305263
0.590886,3480.00192,58.000032,28899.17969,1.27,4.8992,0.99999947,0.14210526,0.80305263
0.59094386,3485.001024,58.0833504,28908.16211,1.27,4.9008,0.99999947,0.14210526,0.80305263
0.59100172,3490.000128,58.1666688,28882.23438,1.27,4.8474,0.99999947,0.14210526,0.80305263
0.5910596,3495.00096,58.250016,28879.04688,1.27,4.9349,0.99999947,0.14210526,0.80305263
0.59111746,3500.000064,58.3333344,28898.29688,1.27,4.9256,0.99999947,0.14210526,0.80305263
0.59117533,3505.000032,58.4166672,28910.93164,1.27,4.8616,0.99999947,0.14210526,0.80305263
0.59123321,3510.000864,58.5000144,28901.12305,1.27,4.831,0.99999947,0.14210526,0.80305263
0.59129108,3515.000832,58.5833472,28880.53711,1.27,4.8652,0.99999947,0.14210526,0.80305263
0.59134897,3520.002528,58.6667088,28907.93945,1.27,4.9304,0.99999947,0.14210526,0.80305263
0.59140683,3525.001632,58.7500272,28880.12109,1.27,5.0687,0.99999947,0.14210526,0.80305263
0.5914647,3530.0016,58.83336,28874.73828,1.27,5.1699,0.99999947,0.14210526,0.80305263
0.59152256,3535.000704,58.9166784,28899.83203,1.27,5.0617,0.99999947,0.14210526,0.80305263
0.59158044,3540.001536,59.0000256,28895.14063,1.27,4.9204,0.99999947,0.14210526,0.80305263
0.59163831,3545.001504,59.0833584,28883.06836,1.27,4.9271,0.99999947,0.14210526,0.80305263
0.59169618,3550.001472,59.1666912,28886.0918,1.27,4.9447,0.99999947,0.14210526,0.80305263
0.59175403,3554.999712,59.2499952,28870.23242,1.27,4.9322,0.99999947,0.14210526,0.80305263
0.59181193,3560.002272,59.3333712,28921.87305,1.27,4.9592,0.99999947,0.14210526,0.80305263
0.5918698,3565.00224,59.416704,28884.21094,1.27,4.9221,0.99999947,0.14210526,0.80305263
0.59192765,3570.00048,59.500008,28875.14844,1.27,4.904,0.99999947,0.14210526,0.80305263
0.59198553,3575.001312,59.5833552,28874.55664,1.27,4.8785,0.99999947,0.14210526,0.80305263
0.5920434,3580.00128,59.666688,28870.45117,1.27,4.8051,0.99999947,0.14210526,0.80305263
0.59210126,3585.000384,59.7500064,28872.82813,1.27,4.7267,0.99999947,0.14210526,0.80305263
0.59215915,3590.00208,59.833368,28858.86914,1.27,4.6757,0.99999947,0.14210526,0.80305263
0.592217,3595.00032,59.916672,28851.65234,1.27,4.7311,0.99999947,0.14210526,0.80305263
0.59227488,3600.001152,60.0000192,28873.05273,1.27,4.9136,0.99999947,0.14210526,0.80305263
0.59233277,3605.002848,60.0833808,28859.32813,1.27,4.8804,0.99999947,0.14210526,0.80305263
0.59239062,3610.001088,60.1666848,28875.19336,1.27,4.8493,0.99999947,0.14210526,0.80305263
0.59244849,3615.001056,60.2500176,28882.69141,1.27,4.8337,0.99999947,0.14210526,0.80305263
0.59250635,3620.00016,60.333336,28870.23438,1.27,4.9248,0.99999947,0.14210526,0.80305263
0.59256424,3625.001856,60.4166976,28883.37305,1.27,4.9491,0.99999947,0.14210526,0.80305263
0.5926221,3630.00096,60.500016,28893.23047,1.27,4.9815,0.99999947,0.14210526,0.80305263
0.59267996,3635.000064,60.5833344,28890.35156,1.27,4.9737,0.99999947,0.14210526,0.80305263
0.59273785,3640.00176,60.666696,28887.36719,1.27,5.2107,0.99999947,0.14210526,0.80305263
0.59279571,3645.000864,60.7500144,28886.79688,1.27,5.1247,0.99999947,0.14210526,0.80305263
0.59285357,3649.999968,60.8333328,28886.11133,1.27,5.1455,0.99999947,0.14210526,0.80305263
0.59291146,3655.001664,60.9166944,28892.7832,1.27,5.0828,0.99999947,0.14210526,0.80305263
0.59296933,3660.001632,61.0000272,28893.8125,1.27,5.0207,0.99999947,0.14210526,0.80305263
0.59302718,3664.999872,61.0833312,28861.2832,1.27,5.0303,0.99999947,0.14210526,0.80305263
0.59308506,3670.000704,61.1666784,28893.41211,1.27,5.061,0.99999947,0.14210526,0.80305263
0.59314293,3675.000672,61.2500112,28903.00977,1.27,5.0404,0.99999947,0.14210526,0.80305263
0.59320081,3680.001504,61.3333584,28911.33398,1.27,4.9793,0.99999947,0.14210526,0.80305263
0.59325868,3685.001472,61.4166912,28896.62891,1.27,5.0239,0.99999947,0.14210526,0.80305263
0.59331655,3690.00144,61.500024,28885.03711,1.27,5.0399,0.99999947,0.14210526,0.80305263
0.59337442,3695.001408,61.5833568,28873.88867,1.27,4.9802,0.99999947,0.14210526,0.80305263
0.59343229,3700.001376,61.6666896,28883.11133,1.27,5.0007,0.99999947,0.14210526,0.80305263
0.59349017,3705.002208,61.7500368,28887.83789,1.27,5.0321,0.99999947,0.14210526,0.80305263
0.59354803,3710.001312,61.8333552,28898.53711,1.27,5.1106,0.99999947,0.14210526,0.80305263
0.5936059,3715.00128,61.916688,28920.81055,1.27,5.0503,0.99999947,0.14210526,0.80305263
0.59366377,3720.001248,62.0000208,28905.79102,1.27,4.8894,0.99999947,0.14210526,0.80305263
0.59372164,3725.001216,62.0833536,28912.87695,1.27,4.8435,0.99999947,0.14210526,0.80305263
0.59377953,3730.002912,62.1667152,28919.98438,1.27,4.89,0.99999947,0.14210526,0.80305263
0.59383739,3735.002016,62.2500336,28903.4375,1.27,4.8916,0.99999947,0.14210526,0.80305263
0.59389524,3740.000256,62.3333376,28936.22656,1.27,4.7735,0.99999947,0.14210526,0.80305263
0.59395311,3745.000224,62.4166704,28926.38477,1.27,4.7899,0.99999947,0.14210526,0.80305263
0.59401099,3750.001056,62.5000176,28928.27539,1.27,4.8826,0.99999947,0.14210526,0.80305263
0.59406886,3755.001024,62.5833504,28940.55859,1.27,4.8183,0.99999947,0.14210526,0.80305263
0.59412672,3760.000128,62.6666688,28945.49609,1.27,4.8144,0.99999947,0.14210526,0.80305263
0.59418459,3765.000096,62.7500016,28943.71875,1.27,4.9299,0.99999947,0.14210526,0.80305263
0.59424246,3770.000064,62.8333344,28954.42383,1.27,5.0653,0.99999947,0.14210526,0.80305263
0.59430033,3775.000032,62.9166672,28971.17188,1.27,5.0004,0.99999947,0.14210526,0.80305263
0.59435821,3780.000864,63.0000144,28968.40039,1.27,4.9784,0.99999947,0.14210526,0.80305263
0.59441608,3785.000832,63.0833472,28959.79492,1.27,4.924,0.99999947,0.14210526,0.80305263
0.59447396,3790.001664,63.1666944,28967.50195,1.27,4.8947,0.99999947,0.14210526,0.80305263
0.59453181,3794.999904,63.2499984,28966.00391,1.27,5.0125,0.99999947,0.14210526,0.80305263
0.59458969,3800.000736,63.3333456,29011.19727,1.27,4.9919,0.99999947,0.14210526,0.80305263
0.59464756,3805.000704,63.4166784,28967.32813,1.27,5.1437,0.99999947,0.14210526,0.80305263
0.59470543,3810.000672,63.5000112,28987.6582,1.27,5.0482,0.99999947,0.14210526,0.80305263
0.59476331,3815.001504,63.5833584,28991.73633,1.27,4.957,0.99999947,0.14210526,0.80305263
0.59482117,3820.000608,63.6666768,28988.91797,1.27,4.9649,0.99999947,0.14210526,0.80305263
0.59487906,3825.002304,63.7500384,29013.35547,1.27,5.0351,0.99999947,0.14210526,0.80305263
0.59493693,3830.002272,63.8333712,29015.25195,1.27,4.8538,0.99999947,0.14210526,0.80305263
0.59499478,3835.000512,63.9166752,29003.08594,1.27,4.8282,0.99999947,0.14210526,0.80305263
0.59505266,3840.001344,64.0000224,29028.38281,1.27,4.8492,0.99999947,0.14210526,0.80305263
0.59511052,3845.000448,64.0833408,29047.41406,1.27,4.8296,0.99999947,0.14210526,0.80305263
0.59516839,3850.000416,64.1666736,29039.72461,1.27,4.8856,0.99999947,0.14210526,0.80305263
0.59522627,3855.001248,64.2500208,29061.54883,1.27,4.8214,0.99999947,0.14210526,0.80305263
0.59528415,3860.00208,64.333368,29073.11328,1.27,4.8215,0.99999947,0.14210526,0.80305263
0.59534201,3865.001184,64.4166864,29094.78516,1.27,4.7983,0.99999947,0.14210526,0.80305263
0.59539987,3870.000288,64.5000048,29113.57422,1.27,4.8483,0.99999947,0.14210526,0.80305263
0.59545775,3875.00112,64.583352,29114.4707,1.27,4.87,0.99999947,0.14210526,0.80305263
0.59551561,3880.000224,64.6666704,29148.29297,1.27,4.961,0.99999947,0.14210526,0.80305263
0.59557348,3885.000192,64.7500032,29160.96289,1.27,4.9178,0.99999947,0.14210526,0.80305263
0.59563137,3890.001888,64.8333648,29178.69141,1.27,5.0273,0.99999947,0.14210526,0.80305263
0.59568923,3895.000992,64.9166832,29206.12109,1.27,5.0434,0.99999947,0.14210526,0.80305263
0.5957471,3900.00096,65.000016,29196.72266,1.27,5.0328,0.99999947,0.14210526,0.80305263
0.59580497,3905.000928,65.0833488,29222.6582,1.27,5.0055,0.99999947,0.14210526,0.80305263
0.59586285,3910.00176,65.166696,29234.84961,1.27,5.0663,0.99999947,0.14210526,0.80305263
0.5959207,3915,65.25,29271.25391,1.27,4.9888,0.99999947,0.14210526,0.80305263
0.59597857,3919.999968,65.3333328,29277.25977,1.27,5.2235,0.99999947,0.14210526,0.80305263
0.59603645,3925.0008,65.41668,29285.02734,1.27,5.2566,0.99999947,0.14210526,0.80305263
0.59609434,3930.002496,65.5000416,29324.10938,1.27,5.2134,0.99999947,0.14210526,0.80305263
0.5961522,3935.0016,65.58336,29347.28906,1.27,5.1629,0.99999947,0.14210526,0.80305263
0.59621007,3940.001568,65.6666928,29338.73242,1.27,5.112,0.99999947,0.14210526,0.80305263
0.59626794,3945.001536,65.7500256,29374.06836,1.27,5.3038,0.99999947,0.14210526,0.80305263
0.59632581,3950.001504,65.8333584,29390.56836,1.27,5.1627,0.99999947,0.14210526,0.80305263
0.59638369,3955.002336,65.9167056,29403.59766,1.27,5.0784,0.99999947,0.14210526,0.80305263
0.59644155,3960.00144,66.000024,29437.49414,1.27,5.1884,0.99999947,0.14210526,0.80305263
0.59649942,3965.001408,66.0833568,29439.44336,1.27,5.1445,0.99999947,0.14210526,0.80305263
0.59655728,3970.000512,66.1666752,29440.70508,1.27,5.1605,0.99999947,0.14210526,0.80305263
0.59661514,3974.999616,66.2499936,29457.62305,1.27,5.1253,0.99999947,0.14210526,0.80305263
0.59667305,3980.00304,66.333384,29461.46484,1.27,5.0105,0.99999947,0.14210526,0.80305263
0.5967309,3985.00128,66.416688,29481.18555,1.27,5.1281,0.99999947,0.14210526,0.80305263
0.59678879,3990.002976,66.5000496,29481.82227,1.27,5.1794,0.99999947,0.14210526,0.80305263
0.59684664,3995.001216,66.5833536,29501.95313,1.27,5.1076,0.99999947,0.14210526,0.80305263
0.5969045,4000.00032,66.666672,29520.6543,1.27,5.0972,0.99999947,0.14210526,0.80305263
0.59696237,4005.000288,66.7500048,29530.92188,1.27,5.0324,0.99999947,0.14210526,0.80305263
0.59702024,4010.000256,66.8333376,29561.89844,1.27,5.039,0.99999947,0.14210526,0.80305263
0.59707811,4015.000224,66.9166704,29538.37891,1.27,5.089,0.99999947,0.14210526,0.80305263
0.597136,4020.00192,67.000032,29548.23242,1.27,4.9978,0.99999947,0.14210526,0.80305263
0.59719389,4025.003616,67.0833936,29570.32422,1.27,4.993,0.99999947,0.14210526,0.80305263
0.59725173,4030.000992,67.1666832,29586.80664,1.27,5.0222,0.99999947,0.14210526,0.80305263
0.59730961,4035.001824,67.2500304,29583.36133,1.27,5.0598,0.99999947,0.14210526,0.80305263
0.59736747,4040.000928,67.3333488,29613.14648,1.27,5.0371,0.99999947,0.14210526,0.80305263
0.59742535,4045.00176,67.416696,29576.96094,1.27,4.905,0.99999947,0.14210526,0.80305263
0.59748321,4050.000864,67.5000144,29596.19531,1.27,4.9837,0.99999947,0.14210526,0.80305263
0.59754109,4055.001696,67.5833616,29607.15039,1.27,5.056,0.99999947,0.14210526,0.80305263
0.59759895,4060.0008,67.66668,29637.35938,1.27,5.1244,0.99999947,0.14210526,0.80305263
0.59765681,4064.999904,67.7499984,29639.08789,1.27,5.0833,0.99999947,0.14210526,0.80305263
0.59771469,4070.000736,67.8333456,29652.83398,1.27,4.9998,0.99999947,0.14210526,0.80305263
0.59777257,4075.001568,67.9166928,29636.71875,1.27,5.1052,0.99999947,0.14210526,0.80305263
0.59783043,4080.000672,68.0000112,29674.86523,1.27,5.0765,0.99999947,0.14210526,0.80305263
0.59788829,4084.999776,68.0833296,29664.57422,1.27,5.1403,0.99999947,0.14210526,0.80305263
0.59794619,4090.002336,68.1667056,29681.05664,1.27,5.1825,0.99999947,0.14210526,0.80305263
0.59800405,4095.00144,68.250024,29687.10156,1.27,5.1519,0.99999947,0.14210526,0.80305263
0.59806191,4100.000544,68.3333424,29726.67578,1.27,5.1218,0.99999947,0.14210526,0.80305263
0.59811979,4105.001376,68.4166896,29717.27734,1.27,5.1877,0.99999947,0.14210526,0.80305263
0.59817766,4110.001344,68.5000224,29738.05664,1.27,5.3036,0.99999947,0.14210526,0.80305263
0.59823553,4115.001312,68.5833552,29743.61523,1.27,5.1381,0.99999947,0.14210526,0.80305263
