Day fraction,Seconds,Min,Source Pressure (Pa),Turbidity Effluent,Turbidity Influent,BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.7021128,2745.00144,45.750024,33297.52734,1.28,5.8619,0.99999947,0.14210526,0.80305263
0.70217067,2750.001408,45.8333568,33280.22266,1.28,5.8133,0.99999947,0.14210526,0.80305263
0.70222854,2755.001376,45.9166896,33247.71484,1.28,5.7388,0.99999947,0.14210526,0.80305263
0.70228642,2760.002208,46.0000368,33251.75781,1.28,5.9121,0.99999947,0.14210526,0.80305263
0.70234427,2765.000448,46.0833408,33268.21875,1.28,5.9783,0.99999947,0.14210526,0.80305263
0.70240215,2770.00128,46.166688,33281.80078,1.28,5.8739,0.99999947,0.14210526,0.80305263
0.70246004,2775.002976,46.2500496,33281.75781,1.28,5.7925,0.99999947,0.14210526,0.80305263
0.70251789,2780.001216,46.3333536,33238.27734,1.28,5.7667,0.99999947,0.14210526,0.80305263
0.7025757,2784.996,46.4166,33241.46875,1.28,5.8205,0.99999947,0.14210526,0.80305263
0.70263363,2790.001152,46.5000192,33238.69531,1.28,5.7892,0.99999947,0.14210526,0.80305263
0.70269152,2795.002848,46.5833808,33224.15234,1.28,5.6978,0.99999947,0.14210526,0.80305263
0.70274937,2800.001088,46.6666848,33227.55469,1.28,5.9507,0.99999947,0.14210526,0.80305263
0.70280724,2805.001056,46.7500176,33230.33984,1.28,5.8305,0.99999947,0.14210526,0.80305263
0.70286512,2810.001888,46.8333648,33218.375,1.28,5.7344,0.99999947,0.14210526,0.80305263
0.70292297,2815.000128,46.9166688,33219.80078,1.28,5.7937,0.99999947,0.14210526,0.80305263
0.70298087,2820.002688,47.0000448,33229.65234,1.28,5.7373,0.99999947,0.14210526,0.80305263
0.70303874,2825.002656,47.0833776,33196.91016,1.28,5.7629,0.99999947,0.14210526,0.80305263
0.70309659,2830.000896,47.1666816,33193.07813,1.28,5.7152,0.99999947,0.14210526,0.80305263
0.70315446,2835.000864,47.2500144,33197.54688,1.28,5.7471,0.99999947,0.14210526,0.80305263
0.70321233,2840.000832,47.3333472,33186.63672,1.28,5.6998,0.99999947,0.14210526,0.80305263
0.70327021,2845.001664,47.4166944,33207.90625,1.28,5.6205,0.99999947,0.14210526,0.80305263
0.70332807,2850.000768,47.5000128,33177.65625,1.28,5.6722,0.99999947,0.14210526,0.80305263
0.70338594,2855.000736,47.5833456,33195.44141,1.28,5.7532,0.99999947,0.14210526,0.80305263
0.70344382,2860.001568,47.6666928,33178.27734,1.28,5.7439,0.99999947,0.14210526,0.80305263
0.70350168,2865.000672,47.7500112,33159.25,1.28,5.6263,0.99999947,0.14210526,0.80305263
0.70355956,2870.001504,47.8333584,33159.01172,1.28,5.7502,0.99999947,0.14210526,0.80305263
0.70361742,2875.000608,47.9166768,33159.45313,1.28,5.7605,0.99999947,0.14210526,0.80305263
0.70367529,2880.000576,48.0000096,33146.35938,1.28,5.782,0.99999947,0.14210526,0.80305263
0.7037332,2885.004,48.0834,33119.38281,1.28,5.863,0.99999947,0.14210526,0.80305263
0.70379103,2890.000512,48.1666752,33147.41016,1.28,5.8982,0.99999947,0.14210526,0.80305263
0.70384892,2895.002208,48.2500368,33138.67188,1.28,5.9505,0.99999947,0.14210526,0.80305263
0.70390678,2900.001312,48.3333552,33105.02344,1.28,5.8218,0.99999947,0.14210526,0.80305263
0.70396465,2905.00128,48.416688,33116.56641,1.28,5.7434,0.99999947,0.14210526,0.80305263
0.70402252,2910.001248,48.5000208,33088.53516,1.28,5.9942,0.99999947,0.14210526,0.80305263
0.70408038,2915.000352,48.5833392,33088.96094,1.28,5.8743,0.99999947,0.14210526,0.80305263
0.70413826,2920.001184,48.6666864,33079.07031,1.28,5.7754,0.99999947,0.14210526,0.80305263
0.70419613,2925.001152,48.7500192,33087.48438,1.28,6.0241,0.99999947,0.14210526,0.80305263
0.70425401,2930.001984,48.8333664,33076.92578,1.28,6.1123,0.99999947,0.14210526,0.80305263
0.70431186,2935.000224,48.9166704,33084.85547,1.28,5.9676,0.99999947,0.14210526,0.80305263
0.70436974,2940.001056,49.0000176,33095.39063,1.28,5.8862,0.99999947,0.14210526,0.80305263
0.70442762,2945.001888,49.0833648,33076.55469,1.28,5.7726,0.99999947,0.14210526,0.80305263
0.70448547,2950.000128,49.1666688,33061.58984,1.28,5.6637,0.99999947,0.14210526,0.80305263
0.7045433,2954.99664,49.249944,33049.75391,1.28,5.7093,0.99999947,0.14210526,0.80305263
0.70460122,2960.000928,49.3333488,33037.74609,1.28,5.7797,0.99999947,0.14210526,0.80305263
0.7046591,2965.00176,49.416696,33049.70703,1.28,5.8205,0.99999947,0.14210526,0.80305263
0.70471695,2970,49.5,33060.26563,1.28,5.8273,0.99999947,0.14210526,0.80305263
0.70477482,2974.999968,49.5833328,33024.66016,1.28,5.8036,0.99999947,0.14210526,0.80305263
0.70483271,2980.001664,49.6666944,33050.59766,1.28,5.7171,0.99999947,0.14210526,0.80305263
0.70489058,2985.001632,49.7500272,33048.27734,1.28,5.713,0.99999947,0.14210526,0.80305263
0.70494844,2990.000736,49.8333456,33033.88281,1.28,5.6328,0.99999947,0.14210526,0.80305263
0.70500629,2994.998976,49.9166496,33034.78125,1.28,5.6322,0.99999947,0.14210526,0.80305263
0.70506418,3000.000672,50.0000112,33022.98828,1.28,5.7016,0.99999947,0.14210526,0.80305263
0.70512206,3005.001504,50.0833584,33010.55078,1.28,5.7089,0.99999947,0.14210526,0.80305263
0.70517994,3010.002336,50.1667056,33012.03125,1.28,5.7472,0.99999947,0.14210526,0.80305263
0.7052378,3015.00144,50.250024,32997.66406,1.28,5.5305,0.99999947,0.14210526,0.80305263
0.70529566,3020.000544,50.3333424,33003.50781,1.28,5.6061,0.99999947,0.14210526,0.80305263
0.70535356,3025.003104,50.4167184,32980.55469,1.28,5.6114,0.99999947,0.14210526,0.80305263
0.70541142,3030.002208,50.5000368,32990.83594,1.28,5.723,0.99999947,0.14210526,0.80305263
0.70546927,3035.000448,50.5833408,32973.28906,1.28,5.6854,0.99999947,0.14210526,0.80305263
0.70552716,3040.002144,50.6667024,32988.46484,1.28,5.621,0.99999947,0.14210526,0.80305263
0.70558503,3045.002112,50.7500352,32976.05469,1.28,5.7568,0.99999947,0.14210526,0.80305263
0.70564289,3050.001216,50.8333536,32964.28906,1.28,5.6357,0.99999947,0.14210526,0.80305263
0.70570075,3055.00032,50.916672,32969.24219,1.28,5.6072,0.99999947,0.14210526,0.80305263
0.70575862,3060.000288,51.0000048,32954.39453,1.28,5.6576,0.99999947,0.14210526,0.80305263
0.70581651,3065.001984,51.0833664,32975.00391,1.28,5.6658,0.99999947,0.14210526,0.80305263
0.70587437,3070.001088,51.1666848,32958.52734,1.28,5.7051,0.99999947,0.14210526,0.80305263
0.70593225,3075.00192,51.250032,32977.97656,1.28,5.8702,0.99999947,0.14210526,0.80305263
0.70599011,3080.001024,51.3333504,33014.60547,1.28,5.8269,0.99999947,0.14210526,0.80305263
0.70604798,3085.000992,51.4166832,32983.59375,1.28,5.7378,0.99999947,0.14210526,0.80305263
0.70610584,3090.000096,51.5000016,33004.54297,1.28,5.6235,0.99999947,0.14210526,0.80305263
0.70616368,3094.997472,51.5832912,33029.42969,1.28,5.6757,0.99999947,0.14210526,0.80305263
0.7062216,3100.00176,51.666696,33044.61328,1.28,5.6687,0.99999947,0.14210526,0.80305263
0.70627947,3105.001728,51.7500288,33047.18359,1.28,5.7185,0.99999947,0.14210526,0.80305263
0.70633734,3110.001696,51.8333616,33050.85156,1.28,5.6974,0.99999947,0.14210526,0.80305263
0.7063952,3115.0008,51.91668,33083.81641,1.28,5.7488,0.99999947,0.14210526,0.80305263
0.70645307,3120.000768,52.0000128,33088.09766,1.28,5.6898,0.99999947,0.14210526,0.80305263
0.70651094,3125.000736,52.0833456,33096.05078,1.28,5.6404,0.99999947,0.14210526,0.80305263
0.70656882,3130.001568,52.1666928,33096.70703,1.28,5.6215,0.99999947,0.14210526,0.80305263
0.70662669,3135.001536,52.2500256,33111.04688,1.28,5.5663,0.99999947,0.14210526,0.80305263
0.70668456,3140.001504,52.3333584,33120.44531,1.28,5.4831,0.99999947,0.14210526,0.80305263
0.70674238,3144.997152,52.4166192,33134.79688,1.28,5.6124,0.99999947,0.14210526,0.80305263
0.7068003,3150.00144,52.500024,33125.39453,1.28,5.5407,0.99999947,0.14210526,0.80305263
0.70685816,3155.000544,52.5833424,33141.20313,1.28,5.4189,0.99999947,0.14210526,0.80305263
0.70691604,3160.001376,52.6666896,33185.37109,1.28,5.5534,0.99999947,0.14210526,0.80305263
0.70697391,3165.001344,52.7500224,33168.66406,1.28,5.631,0.99999947,0.14210526,0.80305263
0.70703178,3170.001312,52.8333552,33160.49219,1.28,5.6062,0.99999947,0.14210526,0.80305263
0.70708966,3175.002144,52.9167024,33180.03125,1.28,5.6425,0.99999947,0.14210526,0.80305263
0.70714752,3180.001248,53.0000208,33192.80469,1.28,5.4608,0.99999947,0.14210526,0.80305263
0.7072054,3185.00208,53.083368,33163.70703,1.28,5.4896,0.99999947,0.14210526,0.80305263
0.70726325,3190.00032,53.166672,33219.60938,1.28,5.5181,0.99999947,0.14210526,0.80305263
0.70732114,3195.002016,53.2500336,33195.87891,1.28,5.7782,0.99999947,0.14210526,0.80305263
0.70737901,3200.001984,53.3333664,33218.51563,1.28,5.7704,0.99999947,0.14210526,0.80305263
0.70743687,3205.001088,53.4166848,33214.65234,1.28,5.7934,0.99999947,0.14210526,0.80305263
0.70749474,3210.001056,53.5000176,33251.10156,1.28,5.6794,0.99999947,0.14210526,0.80305263
0.70755262,3215.001888,53.5833648,33228.64063,1.28,5.6715,0.99999947,0.14210526,0.80305263
0.7076105,3220.00272,53.666712,33252.16797,1.28,5.7026,0.99999947,0.14210526,0.80305263
0.70766836,3225.001824,53.7500304,33253.89844,1.28,5.5749,0.99999947,0.14210526,0.80305263
0.70772623,3230.001792,53.8333632,33275.95703,1.28,5.5013,0.99999947,0.14210526,0.80305263
0.70778409,3235.000896,53.9166816,33289.83984,1.28,5.4263,0.99999947,0.14210526,0.80305263
0.70784197,3240.001728,54.0000288,33270.40625,1.28,5.434,0.99999947,0.14210526,0.80305263
0.70789983,3245.000832,54.0833472,33277.21875,1.28,5.5788,0.99999947,0.14210526,0.80305263
0.7079577,3250.0008,54.16668,33287.55469,1.28,5.6101,0.99999947,0.14210526,0.80305263
0.70801558,3255.001632,54.2500272,33291.15234,1.28,5.5661,0.99999947,0.14210526,0.80305263
0.70807344,3260.000736,54.3333456,33303.59766,1.28,5.5588,0.99999947,0.14210526,0.80305263
0.70813131,3265.000704,54.4166784,33297.19531,1.28,5.7903,0.99999947,0.14210526,0.80305263
0.70818919,3270.001536,54.5000256,33316.37891,1.28,5.6673,0.99999947,0.14210526,0.80305263
0.70824706,3275.001504,54.5833584,33310.87109,1.28,5.6653,0.99999947,0.14210526,0.80305263
0.70830493,3280.001472,54.6666912,33326.69531,1.28,5.6042,0.99999947,0.14210526,0.80305263
0.7083628,3285.00144,54.750024,33300.15234,1.28,5.5867,0.99999947,0.14210526,0.80305263
0.70842066,3290.000544,54.8333424,33312.82422,1.28,5.7591,0.99999947,0.14210526,0.80305263
0.70847855,3295.00224,54.916704,33328.90234,1.28,5.8894,0.99999947,0.14210526,0.80305263
0.7085364,3300.00048,55.000008,33345.35938,1.28,5.9704,0.99999947,0.14210526,0.80305263
0.70859428,3305.001312,55.0833552,33362.30859,1.28,5.8254,0.99999947,0.14210526,0.80305263
0.70865215,3310.00128,55.166688,33350.3125,1.28,5.931,0.99999947,0.14210526,0.80305263
0.70871001,3315.000384,55.2500064,33348.82031,1.28,5.7602,0.99999947,0.14210526,0.80305263
0.7087679,3320.00208,55.333368,33362.75391,1.28,5.8029,0.99999947,0.14210526,0.80305263
0.70882578,3325.002912,55.4167152,33377.03906,1.28,5.6098,0.99999947,0.14210526,0.80305263
0.70888362,3330.000288,55.5000048,33364.39844,1.28,5.6883,0.99999947,0.14210526,0.80305263
0.70894152,3335.002848,55.5833808,33368.90625,1.28,5.6483,0.99999947,0.14210526,0.80305263
0.70899939,3340.002816,55.6667136,33377.02734,1.28,5.5572,0.99999947,0.14210526,0.80305263
0.70905723,3345.000192,55.7500032,33377.08594,1.28,5.5431,0.99999947,0.14210526,0.80305263
0.7091151,3350.00016,55.833336,33406.64453,1.28,5.599,0.99999947,0.14210526,0.80305263
0.70917297,3355.000128,55.9166688,33368.92188,1.28,5.6237,0.99999947,0.14210526,0.80305263
0.70923087,3360.002688,56.0000448,33385.23047,1.28,5.6168,0.99999947,0.14210526,0.80305263
0.70928873,3365.001792,56.0833632,33371.29688,1.28,5.5506,0.99999947,0.14210526,0.80305263
0.7093466,3370.00176,56.166696,33391.21875,1.28,5.577,0.99999947,0.14210526,0.80305263
0.70940446,3375.000864,56.2500144,33396.57031,1.28,5.9044,0.99999947,0.14210526,0.80305263
0.70946233,3380.000832,56.3333472,33414.16016,1.29,5.9601,0.99999947,0.14210526,0.80305263
0.70952021,3385.001664,56.4166944,33408.30859,1.28,5.8713,0.99999947,0.14210526,0.80305263
0.70957808,3390.001632,56.5000272,33420.98828,1.28,5.9139,0.99999947,0.14210526,0.80305263
0.70963594,3395.000736,56.5833456,33420.33203,1.28,5.8653,0.99999947,0.14210526,0.80305263
0.70969381,3400.000704,56.6666784,33417.53125,1.28,5.8649,0.99999947,0.14210526,0.80305263
0.70975169,3405.001536,56.7500256,33412.21094,1.28,6.0128,0.99999947,0.14210526,0.80305263
0.70980956,3410.001504,56.8333584,33437.29297,1.28,5.8289,0.99999947,0.14210526,0.80305263
0.70986743,3415.001472,56.9166912,33438.60938,1.28,5.784,0.99999947,0.14210526,0.80305263
0.70992529,3420.000576,57.0000096,33428.26953,1.28,5.8199,0.99999947,0.14210526,0.80305263
0.70998316,3425.000544,57.0833424,33433.86328,1.28,5.8396,0.99999947,0.14210526,0.80305263
0.71004104,3430.001376,57.1666896,33463.65625,1.28,5.9044,0.99999947,0.14210526,0.80305263
0.71009891,3435.001344,57.2500224,33435.51563,1.28,5.9505,0.99999947,0.14210526,0.80305263
0.71015679,3440.002176,57.3333696,33437.69922,1.28,5.9742,0.99999947,0.14210526,0.80305263
0.71021466,3445.002144,57.4167024,33445.86328,1.28,5.9541,0.99999947,0.14210526,0.80305263
0.71027251,3450.000384,57.5000064,33443.67969,1.28,5.7518,0.99999947,0.14210526,0.80305263
0.71033039,3455.001216,57.5833536,33455.89844,1.28,5.6629,0.99999947,0.14210526,0.80305263
0.71038826,3460.001184,57.6666864,33465.13281,1.28,5.7884,0.99999947,0.14210526,0.80305263
0.71044614,3465.002016,57.7500336,33457.375,1.28,5.8784,0.99999947,0.14210526,0.80305263
0.710504,3470.00112,57.833352,33463.39063,1.28,6.1144,0.99999947,0.14210526,0.80305263
0.71056191,3475.004544,57.9167424,33445.18359,1.28,5.9593,0.99999947,0.14210526,0.80305263
0.71061978,3480.004512,58.0000752,33456.91406,1.28,5.9117,0.99999947,0.14210526,0.80305263
0.71067762,3485.001888,58.0833648,33462.51953,1.28,6.1093,0.99999947,0.14210526,0.80305263
0.71073548,3490.000992,58.1666832,33473.09766,1.28,5.8932,0.99999947,0.14210526,0.80305263
0.71079335,3495.00096,58.250016,33471.9375,1.28,5.8855,0.99999947,0.14210526,0.80305263
0.71085122,3500.000928,58.3333488,33448.39844,1.28,5.7291,0.99999947,0.14210526,0.80305263
0.71090908,3505.000032,58.4166672,33463.83203,1.29,5.9351,0.99999947,0.14210526,0.80305263
0.71096697,3510.001728,58.5000288,33480.98047,1.29,5.8533,0.99999947,0.14210526,0.80305263
0.71102484,3515.001696,58.5833616,33487.78516,1.28,5.7974,0.99999947,0.14210526,0.80305263
0.71108271,3520.001664,58.6666944,33451.40234,1.28,6.0051,0.99999947,0.14210526,0.80305263
0.71114057,3525.000768,58.7500128,33464.44531,1.28,5.9031,0.99999947,0.14210526,0.80305263
0.71119845,3530.0016,58.83336,33481.81641,1.28,5.9499,0.99999947,0.14210526,0.80305263
0.71125631,3535.000704,58.9166784,33465.97266,1.28,5.8795,0.99999947,0.14210526,0.80305263
0.71131419,3540.001536,59.0000256,33481.99609,1.28,5.7776,0.99999947,0.14210526,0.80305263
0.71137205,3545.00064,59.083344,33472.98047,1.28,5.6474,0.99999947,0.14210526,0.80305263
0.71142992,3550.000608,59.1666768,33470.46484,1.28,5.5626,0.99999947,0.14210526,0.80305263
0.71148781,3555.002304,59.2500384,33497.38281,1.29,5.6139,0.99999947,0.14210526,0.80305263
0.71154566,3560.000544,59.3333424,33465.51953,1.29,5.6669,0.99999947,0.14210526,0.80305263
0.71160354,3565.001376,59.4166896,33497.69922,1.29,5.6533,0.99999947,0.14210526,0.80305263
0.71166141,3570.001344,59.5000224,33486.82031,1.29,5.5782,0.99999947,0.14210526,0.80305263
0.71171927,3575.000448,59.5833408,33487.1875,1.29,5.7244,0.99999947,0.14210526,0.80305263
0.71177715,3580.00128,59.666688,33467.27734,1.29,5.7279,0.99999947,0.14210526,0.80305263
0.71183502,3585.001248,59.7500208,33481.60938,1.29,5.6952,0.99999947,0.14210526,0.80305263
0.7118929,3590.00208,59.833368,33471.72266,1.28,5.5758,0.99999947,0.14210526,0.80305263
0.71195075,3595.00032,59.916672,33482.6875,1.28,5.7205,0.99999947,0.14210526,0.80305263
0.71200863,3600.001152,60.0000192,33479.94531,1.28,5.7383,0.99999947,0.14210526,0.80305263
0.71206653,3605.003712,60.0833952,33473.04297,1.29,5.7128,0.99999947,0.14210526,0.80305263
0.71212437,3610.001088,60.1666848,33490.57031,1.28,5.77,0.99999947,0.14210526,0.80305263
0.71218223,3615.000192,60.2500032,33500.05469,1.28,5.6224,0.99999947,0.14210526,0.80305263
0.7122401,3620.00016,60.333336,33484.14453,1.28,5.8353,0.99999947,0.14210526,0.80305263
0.71229797,3625.000128,60.4166688,33474.0625,1.28,5.6514,0.99999947,0.14210526,0.80305263
0.71235585,3630.00096,60.500016,33472.60938,1.28,5.7713,0.99999947,0.14210526,0.80305263
0.71241373,3635.001792,60.5833632,33479.04297,1.28,5.8203,0.99999947,0.14210526,0.80305263
0.71247158,3640.000032,60.6666672,33485.92188,1.28,5.9506,0.99999947,0.14210526,0.80305263
0.71252947,3645.001728,60.7500288,33459.97656,1.28,5.8436,0.99999947,0.14210526,0.80305263
0.71258733,3650.000832,60.8333472,33472.99219,1.28,6.0123,0.99999947,0.14210526,0.80305263
0.7126452,3655.0008,60.91668,33494.67969,1.28,5.7687,0.99999947,0.14210526,0.80305263
0.71270308,3660.001632,61.0000272,33480.32813,1.28,5.7999,0.99999947,0.14210526,0.80305263
0.71276095,3665.0016,61.08336,33472.20313,1.28,5.8301,0.99999947,0.14210526,0.80305263
0.71281881,3670.000704,61.1666784,33467.91406,1.28,5.8034,0.99999947,0.14210526,0.80305263
0.7128767,3675.0024,61.25004,33470.89844,1.28,5.9498,0.99999947,0.14210526,0.80305263
0.71293455,3680.00064,61.333344,33471.57422,1.28,5.9917,0.99999947,0.14210526,0.80305263
0.71299242,3685.000608,61.4166768,33469.61719,1.28,6.0391,0.99999947,0.14210526,0.80305263
0.71305028,3689.999712,61.4999952,33470.92969,1.28,5.8369,0.99999947,0.14210526,0.80305263
0.71310817,3695.001408,61.5833568,33472.80859,1.28,5.7754,0.99999947,0.14210526,0.80305263
0.71316603,3700.000512,61.6666752,33460.61328,1.28,5.7701,0.99999947,0.14210526,0.80305263
0.71322389,3704.999616,61.7499936,33476.44922,1.28,5.6529,0.99999947,0.14210526,0.80305263
0.71328176,3709.999584,61.8333264,33442.375,1.28,5.5692,0.99999947,0.14210526,0.80305263
0.71333963,3714.999552,61.9166592,33452.25391,1.28,5.701,0.99999947,0.14210526,0.80305263
0.71339751,3720.000384,62.0000064,33464.72656,1.28,5.6332,0.99999947,0.14210526,0.80305263
0.71345538,3725.000352,62.0833392,33446.71484,1.28,5.7945,0.99999947,0.14210526,0.80305263
0.71351325,3730.00032,62.166672,33466.20313,1.28,5.8339,0.99999947,0.14210526,0.80305263
0.71357113,3735.001152,62.2500192,33456.36328,1.28,5.9116,0.99999947,0.14210526,0.80305263
0.71362898,3739.999392,62.3333232,33437.07422,1.28,5.7532,0.99999947,0.14210526,0.80305263
0.71368685,3744.99936,62.416656,33456.47656,1.28,5.9027,0.99999947,0.14210526,0.80305263
0.71374473,3750.000192,62.5000032,33443.02734,1.28,5.803,0.99999947,0.14210526,0.80305263
0.7138026,3755.00016,62.583336,33456.36719,1.28,5.8953,0.99999947,0.14210526,0.80305263
0.71386048,3760.000992,62.6666832,33447.31641,1.28,5.9705,0.99999947,0.14210526,0.80305263
0.71391833,3764.999232,62.7499872,33442.1875,1.28,5.8555,0.99999947,0.14210526,0.80305263
0.71397623,3770.001792,62.8333632,33437.48047,1.28,5.7827,0.99999947,0.14210526,0.80305263
0.71403409,3775.000896,62.9166816,33450.92969,1.28,5.666,0.99999947,0.14210526,0.80305263
0.71409196,3780.000864,63.0000144,33465.32813,1.28,5.6074,0.99999947,0.14210526,0.80305263
0.71414981,3784.999104,63.0833184,33444.72656,1.28,5.6321,0.99999947,0.14210526,0.80305263
0.71420769,3789.999936,63.1666656,33439.16016,1.28,5.6089,0.99999947,0.14210526,0.80305263
0.71426556,3794.999904,63.2499984,33447.15234,1.28,5.5514,0.99999947,0.14210526,0.80305263
0.71432343,3799.999872,63.3333312,33420.10938,1.28,5.5705,0.99999947,0.14210526,0.80305263
0.7143813,3804.99984,63.416664,33421.81641,1.28,5.6481,0.99999947,0.14210526,0.80305263
0.71443917,3809.999808,63.4999968,33422.07031,1.28,5.6393,0.99999947,0.14210526,0.80305263
0.71449702,3814.998048,63.5833008,33436.61328,1.28,5.6624,0.99999947,0.14210526,0.80305263
0.7145549,3819.99888,63.666648,33407.94531,1.28,5.6114,0.99999947,0.14210526,0.80305263
0.71461278,3824.999712,63.7499952,33410.10156,1.28,5.5511,0.99999947,0.14210526,0.80305263
0.71467064,3829.998816,63.8333136,33412.41797,1.28,5.4813,0.99999947,0.14210526,0.80305263
0.71472851,3834.998784,63.9166464,33395.27734,1.28,5.6115,0.99999947,0.14210526,0.80305263
0.71478639,3839.999616,63.9999936,33409.60547,1.28,5.5704,0.99999947,0.14210526,0.80305263
0.71484425,3844.99872,64.083312,33399.5625,1.28,5.595,0.99999947,0.14210526,0.80305263
0.71490214,3850.000416,64.1666736,33396.11328,1.28,5.702,0.99999947,0.14210526,0.80305263
0.71496,3854.99952,64.249992,33423.34766,1.28,5.6565,0.99999947,0.14210526,0.80305263
0.71501787,3859.999488,64.3333248,33402.54297,1.28,5.7242,0.99999947,0.14210526,0.80305263
0.71507574,3864.999456,64.4166576,33427.86719,1.28,5.7197,0.99999947,0.14210526,0.80305263
0.71513361,3869.999424,64.4999904,33411.57422,1.28,5.8241,0.99999947,0.14210526,0.80305263
0.71519149,3875.000256,64.5833376,33418.00781,1.28,5.9662,0.99999947,0.14210526,0.80305263
0.71524935,3879.99936,64.666656,33432.94922,1.28,5.8916,0.99999947,0.14210526,0.80305263
0.71530722,3884.999328,64.7499888,33406.16406,1.28,6.0871,0.99999947,0.14210526,0.80305263
0.7153651,3890.00016,64.833336,33374.70313,1.28,5.8215,0.99999947,0.14210526,0.80305263
0.71542296,3894.999264,64.9166544,33380.12109,1.28,5.7886,0.99999947,0.14210526,0.80305263
0.71548083,3899.999232,64.9999872,33390.14844,1.28,5.9131,0.99999947,0.14210526,0.80305263
0.71553869,3904.998336,65.0833056,33403.375,1.28,5.8897,0.99999947,0.14210526,0.80305263
0.71559658,3910.000032,65.1666672,33372.96484,1.28,5.8025,0.99999947,0.14210526,0.80305263
0.71565446,3915.000864,65.2500144,33338.50781,1.28,6.1508,0.99999947,0.14210526,0.80305263
0.71571232,3919.999968,65.3333328,33377.91797,1.28,6.1482,0.99999947,0.14210526,0.80305263
0.71577017,3924.998208,65.4166368,33367.85938,1.28,5.9511,0.99999947,0.14210526,0.80305263
0.71582805,3929.99904,65.499984,33368.28516,1.28,5.9273,0.99999947,0.14210526,0.80305263
0.71588591,3934.998144,65.5833024,33356.08594,1.28,5.7558,0.99999947,0.14210526,0.80305263
0.71594378,3939.998112,65.6666352,33357.97266,1.28,5.8545,0.99999947,0.14210526,0.80305263
0.71600167,3944.999808,65.7499968,33368.07422,1.28,6.0249,0.99999947,0.14210526,0.80305263
0.71605953,3949.998912,65.8333152,33363.55078,1.28,5.9148,0.99999947,0.14210526,0.80305263
0.71611741,3954.999744,65.9166624,33347.90625,1.28,5.8043,0.99999947,0.14210526,0.80305263
0.71617527,3959.998848,65.9999808,33318.36328,1.28,5.902,0.99999947,0.14210526,0.80305263
0.71623315,3964.99968,66.083328,33350.96094,1.28,5.9485,0.99999947,0.14210526,0.80305263
0.716291,3969.99792,66.166632,33335.31641,1.28,5.8384,0.99999947,0.14210526,0.80305263
0.7163489,3975.00048,66.250008,33326.31641,1.28,5.7125,0.99999947,0.14210526,0.80305263
0.71640675,3979.99872,66.333312,33332.46094,1.28,5.7735,0.99999947,0.14210526,0.80305263
0.71646462,3984.998688,66.4166448,33323.9375,1.28,5.822,0.99999947,0.14210526,0.80305263
0.7165225,3989.99952,66.499992,33337.88672,1.28,5.8952,0.99999947,0.14210526,0.80305263
0.71658036,3994.998624,66.5833104,33331.4375,1.28,5.929,0.99999947,0.14210526,0.80305263
0.71663825,4000.00032,66.666672,33327.78516,1.28,5.7744,0.99999947,0.14210526,0.80305263
0.7166961,4004.99856,66.749976,33313.22656,1.28,5.6237,0.99999947,0.14210526,0.80305263
0.716754,4010.00112,66.833352,33303.22656,1.28,5.6352,0.99999947,0.14210526,0.80305263
0.71681184,4014.998496,66.9166416,33303.38281,1.28,5.652,0.99999947,0.14210526,0.80305263
0.71686974,4020.001056,67.0000176,33311.11328,1.28,5.5873,0.99999947,0.14210526,0.80305263
0.7169276,4025.00016,67.083336,33301.40234,1.28,5.694,0.99999947,0.14210526,0.80305263
0.71698546,4029.999264,67.1666544,33274.42578,1.28,5.8161,0.99999947,0.14210526,0.80305263
0.71704332,4034.998368,67.2499728,33299.69922,1.28,5.8514,0.99999947,0.14210526,0.80305263
0.7171012,4039.9992,67.33332,33295.49219,1.28,5.8065,0.99999947,0.14210526,0.80305263
0.71715907,4044.999168,67.4166528,33288.1875,1.28,5.7082,0.99999947,0.14210526,0.80305263
0.71721695,4050,67.5,33274.22266,1.28,5.5867,0.99999947,0.14210526,0.80305263
0.71727481,4054.999104,67.5833184,33276.34766,1.28,5.6834,0.99999947,0.14210526,0.80305263
0.71733267,4059.998208,67.6666368,33251.55859,1.28,5.6096,0.99999947,0.14210526,0.80305263
0.71739055,4064.99904,67.749984,33277.53516,1.28,5.6875,0.99999947,0.14210526,0.80305263
0.71744842,4069.999008,67.8333168,33264.39453,1.28,5.5943,0.99999947,0.14210526,0.80305263
0.7175063,4074.99984,67.916664,33263.38672,1.28,5.6256,0.99999947,0.14210526,0.80305263
0.71756417,4079.999808,67.9999968,33257.52344,1.28,5.7162,0.99999947,0.14210526,0.80305263
0.71762204,4084.999776,68.0833296,33254.52734,1.28,5.8388,0.99999947,0.14210526,0.80305263
0.71767992,4090.000608,68.1666768,33227.73828,1.28,5.7884,0.99999947,0.14210526,0.80305263
0.71773777,4094.998848,68.2499808,33231.65625,1.28,5.7153,0.99999947,0.14210526,0.80305263
0.71779563,4099.997952,68.3332992,33231.57422,1.28,5.7825,0.99999947,0.14210526,0.80305263
0.71785352,4104.999648,68.4166608,33248.07422,1.28,5.7428,0.99999947,0.14210526,0.80305263
0.71791139,4109.999616,68.4999936,33244.63281,1.28,5.6621,0.99999947,0.14210526,0.80305263
0.71796925,4114.99872,68.583312,33227.11328,1.28,5.7249,0.99999947,0.14210526,0.80305263
